"","geneSet"
"Group_PBMCs RA_Sample_PBMCs RA 3_29997911",0.0950210378681627
"Group_PBMCs RA_Sample_PBMCs RA 3_30030046",0.0476157082748948
"Group_PBMCs RA_Sample_PBMCs RA 3_30089703",0.0353669939223936
"Group_PBMCs RA_Sample_PBMCs RA 3_30089710",0.00928003740065451
"Group_PBMCs RA_Sample_PBMCs RA 3_30198314",0.108041140719963
"Group_PBMCs RA_Sample_PBMCs RA 3_30211939",0.0565451145395044
"Group_PBMCs RA_Sample_PBMCs RA 3_30252852",0.0990182328190743
"Group_PBMCs RA_Sample_PBMCs RA 3_30259331",0.0662225338943432
"Group_PBMCs RA_Sample_PBMCs RA 3_30302769",0.0904394576905096
"Group_PBMCs RA_Sample_PBMCs RA 3_30345164",0.218209443665264
"Group_PBMCs RA_Sample_PBMCs RA 3_30347439",0.164329125759701
"Group_PBMCs RA_Sample_PBMCs RA 3_30393367",0.0859046283309958
"Group_PBMCs RA_Sample_PBMCs RA 3_30446741",0.235483870967742
"Group_PBMCs RA_Sample_PBMCs RA 3_30503058",0.0752220663861618
"Group_PBMCs RA_Sample_PBMCs RA 3_30513253",0.0952781673679289
"Group_PBMCs RA_Sample_PBMCs RA 3_30583926",0.142215988779804
"Group_PBMCs RA_Sample_PBMCs RA 3_30875489",0.046984572230014
"Group_PBMCs RA_Sample_PBMCs RA 3_30889470",0.0705937353903693
"Group_PBMCs RA_Sample_PBMCs RA 3_30911197",0.0473118279569892
"Group_PBMCs RA_Sample_PBMCs RA 3_30936366",0.0525011687704535
"Group_PBMCs RA_Sample_PBMCs RA 3_30964282",0.182959326788219
"Group_PBMCs RA_Sample_PBMCs RA 3_31014121",0.159724170172978
"Group_PBMCs RA_Sample_PBMCs RA 3_31044491",0.220967741935484
"Group_PBMCs RA_Sample_PBMCs RA 3_31048248",0.130084151472651
"Group_PBMCs RA_Sample_PBMCs RA 3_31181547",0.115357643758766
"Group_PBMCs RA_Sample_PBMCs RA 3_31219657",0.201963534361851
"Group_PBMCs RA_Sample_PBMCs RA 3_31448889",0.144576905095839
"Group_PBMCs RA_Sample_PBMCs RA 3_31468761",0.094109396914446
"Group_PBMCs RA_Sample_PBMCs RA 3_31549226",0.0777699859747546
"Group_PBMCs RA_Sample_PBMCs RA 3_31630781",0.268934081346424
"Group_PBMCs RA_Sample_PBMCs RA 3_31640580",0.19450677886863
"Group_PBMCs RA_Sample_PBMCs RA 3_31647281",0.0783777466105657
"Group_PBMCs RA_Sample_PBMCs RA 3_31721503",0.0681393174380552
"Group_PBMCs RA_Sample_PBMCs RA 3_31740677",0.0957456755493221
"Group_PBMCs RA_Sample_PBMCs RA 3_31777717",0.0876811594202899
"Group_PBMCs RA_Sample_PBMCs RA 3_31848466",0.0950210378681627
"Group_PBMCs RA_Sample_PBMCs RA 3_31999630",0.077466105656849
"Group_PBMCs RA_Sample_PBMCs RA 3_32040895",0.118139317438055
"Group_PBMCs RA_Sample_PBMCs RA 3_32076087",0.0476624590930341
"Group_PBMCs RA_Sample_PBMCs RA 3_32110590",0.0262739597942964
"Group_PBMCs RA_Sample_PBMCs RA 3_32258678",0.152618045815802
"Group_PBMCs RA_Sample_PBMCs RA 3_32328432",0.111079943899018
"Group_PBMCs RA_Sample_PBMCs RA 3_32333102",0.0427302477793361
"Group_PBMCs RA_Sample_PBMCs RA 3_32443113",0.0712949976624591
"Group_PBMCs RA_Sample_PBMCs RA 3_32563235",0.0585553997194951
"Group_PBMCs RA_Sample_PBMCs RA 3_32564312",0.145535296867695
"Group_PBMCs RA_Sample_PBMCs RA 3_32606855",0.0272791023842917
"Group_PBMCs RA_Sample_PBMCs RA 3_32663208",0.134969611968209
"Group_PBMCs RA_Sample_PBMCs RA 3_32687596",0.0488779803646564
"Group_PBMCs RA_Sample_PBMCs RA 3_32822895",0.0733987844787284
"Group_PBMCs RA_Sample_PBMCs RA 3_32852957",0.0488546049555867
"Group_PBMCs RA_Sample_PBMCs RA 3_32872627",0.1164095371669
"Group_PBMCs RA_Sample_PBMCs RA 3_32881996",0.0734455352968677
"Group_PBMCs RA_Sample_PBMCs RA 3_32958144",0.0756661991584853
"Group_PBMCs RA_Sample_PBMCs RA 3_32983843",0.0446470313230482
"Group_PBMCs RA_Sample_PBMCs RA 3_32988886",0.111033193080879
"Group_PBMCs RA_Sample_PBMCs RA 3_33020557",0.0866058906030856
"Group_PBMCs RA_Sample_PBMCs RA 3_33028333",0.105259467040673
"Group_PBMCs RA_Sample_PBMCs RA 3_33047319",0.0752454417952314
"Group_PBMCs RA_Sample_PBMCs RA 3_33049208",0.254301075268817
"Group_PBMCs RA_Sample_PBMCs RA 3_33094074",0.021435250116877
"Group_PBMCs RA_Sample_PBMCs RA 3_33213159",0.06164095371669
"Group_PBMCs RA_Sample_PBMCs RA 3_33309287",0.0443899018232819
"Group_PBMCs RA_Sample_PBMCs RA 3_33318928",0.0711079943899018
"Group_PBMCs RA_Sample_PBMCs RA 3_33329498",0.0659654043945769
"Group_PBMCs RA_Sample_PBMCs RA 3_33380119",0.0470780738662927
"Group_PBMCs RA_Sample_PBMCs RA 3_33392439",0.050070126227209
"Group_PBMCs RA_Sample_PBMCs RA 3_33448199",0.0594670406732118
"Group_PBMCs RA_Sample_PBMCs RA 3_33605716",0.105656848994857
"Group_PBMCs RA_Sample_PBMCs RA 3_33654037",0.0307854137447405
"Group_PBMCs RA_Sample_PBMCs RA 3_33660949",0.279967274427302
"Group_PBMCs RA_Sample_PBMCs RA 3_33709757",0.0876811594202899
"Group_PBMCs RA_Sample_PBMCs RA 3_33755188",0.0480598410472183
"Group_PBMCs RA_Sample_PBMCs RA 3_33820705",0.0550490883590463
"Group_PBMCs RA_Sample_PBMCs RA 3_33864981",0.0684431977559607
"Group_PBMCs RA_Sample_PBMCs RA 3_33926447",0.132702197288453
"Group_PBMCs RA_Sample_PBMCs RA 3_33950579",0.380388031790556
"Group_PBMCs RA_Sample_PBMCs RA 3_33995895",0.190345956054231
"Group_PBMCs RA_Sample_PBMCs RA 3_34053795",0.0651940158952782
"Group_PBMCs RA_Sample_PBMCs RA 3_34069979",0.170056100981767
"Group_PBMCs RA_Sample_PBMCs RA 3_34077383",0.028424497428705
"Group_PBMCs RA_Sample_PBMCs RA 3_34082143",0.233777466105657
"Group_PBMCs RA_Sample_PBMCs RA 3_34089352",0.0484104721832632
"Group_PBMCs RA_Sample_PBMCs RA 3_34143144",0.145558672276765
"Group_PBMCs RA_Sample_PBMCs RA 3_34147238",0.0615240766713418
"Group_PBMCs RA_Sample_PBMCs RA 3_34161289",0.0277699859747546
"Group_PBMCs RA_Sample_PBMCs RA 3_34185580",0.0907199625993455
"Group_PBMCs RA_Sample_PBMCs RA 3_34195991",0.0770453482935951
"Group_PBMCs RA_Sample_PBMCs RA 3_34347254",0.0575970079476391
"Group_PBMCs RA_Sample_PBMCs RA 3_34441430",0.0927302477793361
"Group_PBMCs RA_Sample_PBMCs RA 3_34456060",0.0599579242636746
"Group_PBMCs RA_Sample_PBMCs RA 3_34494092",0.0533426834969612
"Group_PBMCs RA_Sample_PBMCs RA 3_34533742",0.0168069191210846
"Group_PBMCs RA_Sample_PBMCs RA 3_34609355",0.0144927536231884
"Group_PBMCs RA_Sample_PBMCs RA 3_34624160",0.0502337540906966
"Group_PBMCs RA_Sample_PBMCs RA 3_34627256",0.0467508181393174
"Group_PBMCs RA_Sample_PBMCs RA 3_34632168",0.0669705469845722
"Group_PBMCs RA_Sample_PBMCs RA 3_34632224",0.140532959326788
"Group_PBMCs RA_Sample_PBMCs RA 3_34664544",0.325058438522674
"Group_PBMCs RA_Sample_PBMCs RA 3_34707676",0.199579242636746
"Group_PBMCs RA_Sample_PBMCs RA 3_34734287",0.0616877045348294
"Group_PBMCs RA_Sample_PBMCs RA 3_34805461",0.0268817204301075
"Group_PBMCs RA_Sample_PBMCs RA 3_34853140",0.00439457690509584
"Group_PBMCs RA_Sample_PBMCs RA 3_34881286",0.22536231884058
"Group_PBMCs RA_Sample_PBMCs RA 3_34894772",0.0924029920523609
"Group_PBMCs RA_Sample_PBMCs RA 3_34907499",0.0259700794763908
"Group_PBMCs RA_Sample_PBMCs RA 3_34931715",0
"Group_PBMCs RA_Sample_PBMCs RA 3_34967801",0.0684198223468911
"Group_PBMCs RA_Sample_PBMCs RA 3_35007284",0.132000935016363
"Group_PBMCs RA_Sample_PBMCs RA 3_35021735",0.0584852734922861
"Group_PBMCs RA_Sample_PBMCs RA 3_35045400",0.152477793361384
"Group_PBMCs RA_Sample_PBMCs RA 3_35054902",0.0368396446937821
"Group_PBMCs RA_Sample_PBMCs RA 3_35056620",0.103973819541842
"Group_PBMCs RA_Sample_PBMCs RA 3_35203917",0.0856241234221599
"Group_PBMCs RA_Sample_PBMCs RA 3_35255160",0.112949976624591
"Group_PBMCs RA_Sample_PBMCs RA 3_35256937",0.0324918186068256
"Group_PBMCs RA_Sample_PBMCs RA 3_35320276",0.061711079943899
"Group_PBMCs RA_Sample_PBMCs RA 3_35353392",0.0556100981767181
"Group_PBMCs RA_Sample_PBMCs RA 3_35371090",0.533169705469846
"Group_PBMCs RA_Sample_PBMCs RA 3_35389282",0.0961430575035063
"Group_PBMCs RA_Sample_PBMCs RA 3_35446835",0.237377279102384
"Group_PBMCs RA_Sample_PBMCs RA 3_35475844",0.112833099579243
"Group_PBMCs RA_Sample_PBMCs RA 3_35520374",0.121458625525947
"Group_PBMCs RA_Sample_PBMCs RA 3_35536721",0.0542075736325386
"Group_PBMCs RA_Sample_PBMCs RA 3_35578026",0.112178588125292
"Group_PBMCs RA_Sample_PBMCs RA 3_35651005",0.0198690977092099
"Group_PBMCs RA_Sample_PBMCs RA 3_35687914",0.0866292660121552
"Group_PBMCs RA_Sample_PBMCs RA 3_35692071",0.0643992519869098
"Group_PBMCs RA_Sample_PBMCs RA 3_35699097",0.0704067321178121
"Group_PBMCs RA_Sample_PBMCs RA 3_35710068",0.134525479195886
"Group_PBMCs RA_Sample_PBMCs RA 3_35725358",0.063557737260402
"Group_PBMCs RA_Sample_PBMCs RA 3_35751752",0.134759233286583
"Group_PBMCs RA_Sample_PBMCs RA 3_35774430",0.055750350631136
"Group_PBMCs RA_Sample_PBMCs RA 3_35838342",0.0738896680691912
"Group_PBMCs RA_Sample_PBMCs RA 3_35944725",0.048083216456288
"Group_PBMCs RA_Sample_PBMCs RA 3_36063116",0.0933380084151473
"Group_PBMCs RA_Sample_PBMCs RA 3_36272017",0.117648433847592
"Group_PBMCs RA_Sample_PBMCs RA 3_36298373",0.249041608228144
"Group_PBMCs RA_Sample_PBMCs RA 3_36315833",0.0865825151940159
"Group_PBMCs RA_Sample_PBMCs RA 3_36316718",0.0892239364188873
"Group_PBMCs RA_Sample_PBMCs RA 3_36355841",0.123749415614773
"Group_PBMCs RA_Sample_PBMCs RA 3_36374893",0.106708742402992
"Group_PBMCs RA_Sample_PBMCs RA 3_36406582",0.0279102384291725
"Group_PBMCs RA_Sample_PBMCs RA 3_36445003",0.0692613370733988
"Group_PBMCs RA_Sample_PBMCs RA 3_36466352",0.116012155212716
"Group_PBMCs RA_Sample_PBMCs RA 3_36588172",0.136115007012623
"Group_PBMCs RA_Sample_PBMCs RA 3_36598918",0.0778167367928939
"Group_PBMCs RA_Sample_PBMCs RA 3_36624393",0.0399719495091164
"Group_PBMCs RA_Sample_PBMCs RA 3_36645990",0.0986909770920991
"Group_PBMCs RA_Sample_PBMCs RA 3_36661380",0.149275362318841
"Group_PBMCs RA_Sample_PBMCs RA 3_36675093",0.037400654511454
"Group_PBMCs RA_Sample_PBMCs RA 3_36697346",0.349088359046283
"Group_PBMCs RA_Sample_PBMCs RA 3_36767064",0.0372370266479663
"Group_PBMCs RA_Sample_PBMCs RA 3_36814594",0.0662225338943432
"Group_PBMCs RA_Sample_PBMCs RA 3_36836612",0.100771388499299
"Group_PBMCs RA_Sample_PBMCs RA 3_36958590",0.181954184198223
"Group_PBMCs RA_Sample_PBMCs RA 3_37195087",0.416222533894343
"Group_PBMCs RA_Sample_PBMCs RA 3_37353743",0.0467040673211781
"Group_PBMCs RA_Sample_PBMCs RA 3_37363828",0.0348761103319308
"Group_PBMCs RA_Sample_PBMCs RA 3_37372247",0.102851799906498
"Group_PBMCs RA_Sample_PBMCs RA 3_37461809",0.12328190743338
"Group_PBMCs RA_Sample_PBMCs RA 3_37591481",0.53695652173913
"Group_PBMCs RA_Sample_PBMCs RA 3_37619883",0.0588592800374007
"Group_PBMCs RA_Sample_PBMCs RA 3_37649988",0.137400654511454
"Group_PBMCs RA_Sample_PBMCs RA 3_37764515",0.0837073398784479
"Group_PBMCs RA_Sample_PBMCs RA 3_37790995",0.0981299672744273
"Group_PBMCs RA_Sample_PBMCs RA 3_37939264",0.121785881252922
"Group_PBMCs RA_Sample_PBMCs RA 3_37984709",0.061711079943899
"Group_PBMCs RA_Sample_PBMCs RA 3_38021783",0.0579242636746143
"Group_PBMCs RA_Sample_PBMCs RA 3_38303059",0.0794763908368396
"Group_PBMCs RA_Sample_PBMCs RA 3_38316388",0.286161757830762
"Group_PBMCs RA_Sample_PBMCs RA 3_38355856",0.0112201963534362
"Group_PBMCs RA_Sample_PBMCs RA 3_38375593",0.0822113136979897
"Group_PBMCs RA_Sample_PBMCs RA 3_38425716",0.0798971482000935
"Group_PBMCs RA_Sample_PBMCs RA 3_38475869",0.0436652641421225
"Group_PBMCs RA_Sample_PBMCs RA 3_38512418",0.0566853669939224
"Group_PBMCs RA_Sample_PBMCs RA 3_38553392",0.129710144927536
"Group_PBMCs RA_Sample_PBMCs RA 3_38618270",0.104978962131837
"Group_PBMCs RA_Sample_PBMCs RA 3_38708083",0.064726507713885
"Group_PBMCs RA_Sample_PBMCs RA 3_38789958",0.0776998597475456
"Group_PBMCs RA_Sample_PBMCs RA 3_38796023",0.0250818139317438
"Group_PBMCs RA_Sample_PBMCs RA 3_38863226",0.081299672744273
"Group_PBMCs RA_Sample_PBMCs RA 3_38871700",0.0480364656381487
"Group_PBMCs RA_Sample_PBMCs RA 3_38911302",0.0646096306685367
"Group_PBMCs RA_Sample_PBMCs RA 3_38959707",0.0783309957924264
"Group_PBMCs RA_Sample_PBMCs RA 3_39118841",0.0415848527349229
"Group_PBMCs RA_Sample_PBMCs RA 3_39122949",0.335039738195418
"Group_PBMCs RA_Sample_PBMCs RA 3_39180396",0.14862085086489
"Group_PBMCs RA_Sample_PBMCs RA 3_39183353",0.046026180458158
"Group_PBMCs RA_Sample_PBMCs RA 3_39211605",0.0310892940626461
"Group_PBMCs RA_Sample_PBMCs RA 3_39247510",0.0509817671809257
"Group_PBMCs RA_Sample_PBMCs RA 3_39256473",0.0524076671341748
"Group_PBMCs RA_Sample_PBMCs RA 3_39310910",0.0806217858812529
"Group_PBMCs RA_Sample_PBMCs RA 3_39320204",0.0827723235156615
"Group_PBMCs RA_Sample_PBMCs RA 3_39338564",0.105306217858813
"Group_PBMCs RA_Sample_PBMCs RA 3_39394131",0.0842917251051893
"Group_PBMCs RA_Sample_PBMCs RA 3_39459861",0.290719962599346
"Group_PBMCs RA_Sample_PBMCs RA 3_39477257",0.0419121084618981
"Group_PBMCs RA_Sample_PBMCs RA 3_39481537",0.0300374006545115
"Group_PBMCs RA_Sample_PBMCs RA 3_39488045",0.0491351098644226
"Group_PBMCs RA_Sample_PBMCs RA 3_39566107",0.151238896680692
"Group_PBMCs RA_Sample_PBMCs RA 3_39630474",0.0532725572697522
"Group_PBMCs RA_Sample_PBMCs RA 3_39631542",0.0509350163627863
"Group_PBMCs RA_Sample_PBMCs RA 3_39655371",0.156942496493689
"Group_PBMCs RA_Sample_PBMCs RA 3_39709066",0.316292660121552
"Group_PBMCs RA_Sample_PBMCs RA 3_39710988",0.215965404394577
"Group_PBMCs RA_Sample_PBMCs RA 3_39724400",0.0603319308087892
"Group_PBMCs RA_Sample_PBMCs RA 3_39737026",0.00231416549789621
"Group_PBMCs RA_Sample_PBMCs RA 3_39821162",0.0239364188873305
"Group_PBMCs RA_Sample_PBMCs RA 3_39842811",0.190883590462833
"Group_PBMCs RA_Sample_PBMCs RA 3_39842951",0.11575502571295
"Group_PBMCs RA_Sample_PBMCs RA 3_40120410",0.105025712949977
"Group_PBMCs RA_Sample_PBMCs RA 3_40141841",0.0878214118747078
"Group_PBMCs RA_Sample_PBMCs RA 3_40296852",0.224544179523142
"Group_PBMCs RA_Sample_PBMCs RA 3_40411775",0.0404394576905096
"Group_PBMCs RA_Sample_PBMCs RA 3_40524970",0.280878915381019
"Group_PBMCs RA_Sample_PBMCs RA 3_40525584",0.114165497896213
"Group_PBMCs RA_Sample_PBMCs RA 3_40547199",0.0308321645628798
"Group_PBMCs RA_Sample_PBMCs RA 3_40633416",0.130201028517999
"Group_PBMCs RA_Sample_PBMCs RA 3_40721068",0.0288452547919589
"Group_PBMCs RA_Sample_PBMCs RA 3_41016076",0.0327255726975222
"Group_PBMCs RA_Sample_PBMCs RA 3_41019448",0.0622019635343619
"Group_PBMCs RA_Sample_PBMCs RA 3_41032395",0.0747311827956989
"Group_PBMCs RA_Sample_PBMCs RA 3_41110590",0.116947171575503
"Group_PBMCs RA_Sample_PBMCs RA 3_41155697",0.109700794763908
"Group_PBMCs RA_Sample_PBMCs RA 3_41161291",0.0691444600280505
"Group_PBMCs RA_Sample_PBMCs RA 3_41175367",0.117040673211781
"Group_PBMCs RA_Sample_PBMCs RA 3_41252416",0.0241467975689575
"Group_PBMCs RA_Sample_PBMCs RA 3_41253361",0.194997662459093
"Group_PBMCs RA_Sample_PBMCs RA 3_41282622",0.0652641421224871
"Group_PBMCs RA_Sample_PBMCs RA 3_41403887",0.0535063113604488
"Group_PBMCs RA_Sample_PBMCs RA 3_41436948",0.0656381486676017
"Group_PBMCs RA_Sample_PBMCs RA 3_41442073",0.121365123889668
"Group_PBMCs RA_Sample_PBMCs RA 3_41500351",0.184478728377747
"Group_PBMCs RA_Sample_PBMCs RA 3_41527068",0.0699625993454885
"Group_PBMCs RA_Sample_PBMCs RA 3_41547112",0.20619448340346
"Group_PBMCs RA_Sample_PBMCs RA 3_41552611",0.084455352968677
"Group_PBMCs RA_Sample_PBMCs RA 3_41639460",0.0364890135577373
"Group_PBMCs RA_Sample_PBMCs RA 3_41689311",0.179663394109397
"Group_PBMCs RA_Sample_PBMCs RA 3_41701190",0.0777933613838242
"Group_PBMCs RA_Sample_PBMCs RA 3_41738682",0.0190042075736325
"Group_PBMCs RA_Sample_PBMCs RA 3_41762089",0.0866292660121552
"Group_PBMCs RA_Sample_PBMCs RA 3_41781472",0.0774193548387097
"Group_PBMCs RA_Sample_PBMCs RA 3_41804122",0.124614305750351
"Group_PBMCs RA_Sample_PBMCs RA 3_41857545",0.0861150070126227
"Group_PBMCs RA_Sample_PBMCs RA 3_41873929",0.174988312295465
"Group_PBMCs RA_Sample_PBMCs RA 3_41953744",0.149532491818607
"Group_PBMCs RA_Sample_PBMCs RA 3_42057614",0.114071996259935
"Group_PBMCs RA_Sample_PBMCs RA 3_42200489",0.0529686769518467
"Group_PBMCs RA_Sample_PBMCs RA 3_42270797",0.126086956521739
"Group_PBMCs RA_Sample_PBMCs RA 3_42292274",0.0746844319775596
"Group_PBMCs RA_Sample_PBMCs RA 3_42380550",0.106568489948574
"Group_PBMCs RA_Sample_PBMCs RA 3_42386091",0.0703833567087424
"Group_PBMCs RA_Sample_PBMCs RA 3_42405433",0.0378447872837775
"Group_PBMCs RA_Sample_PBMCs RA 3_42439828",0.0206638616175783
"Group_PBMCs RA_Sample_PBMCs RA 3_42456654",0.0350864890135577
"Group_PBMCs RA_Sample_PBMCs RA 3_42520086",0.0556100981767181
"Group_PBMCs RA_Sample_PBMCs RA 3_42521145",0.0483403459560542
"Group_PBMCs RA_Sample_PBMCs RA 3_42571964",0.0873539036933146
"Group_PBMCs RA_Sample_PBMCs RA 3_42615754",0.0622487143525012
"Group_PBMCs RA_Sample_PBMCs RA 3_42624943",0.00958391771856008
"Group_PBMCs RA_Sample_PBMCs RA 3_42714048",0.0653342683496961
"Group_PBMCs RA_Sample_PBMCs RA 3_42723007",0.0400888265544647
"Group_PBMCs RA_Sample_PBMCs RA 3_42747504",0.12468443197756
"Group_PBMCs RA_Sample_PBMCs RA 3_42799042",0.0634408602150538
"Group_PBMCs RA_Sample_PBMCs RA 3_42821253",0.0817204301075269
"Group_PBMCs RA_Sample_PBMCs RA 3_42889940",0.338405797101449
"Group_PBMCs RA_Sample_PBMCs RA 3_42963773",0.294810659186536
"Group_PBMCs RA_Sample_PBMCs RA 3_43120598",0.095137914913511
"Group_PBMCs RA_Sample_PBMCs RA 3_43123923",0.101776531089294
"Group_PBMCs RA_Sample_PBMCs RA 3_43172849",0.129266012155213
"Group_PBMCs RA_Sample_PBMCs RA 3_43181882",0.0951145395044413
"Group_PBMCs RA_Sample_PBMCs RA 3_43227973",0.200467508181393
"Group_PBMCs RA_Sample_PBMCs RA 3_43276924",0.0662459093034128
"Group_PBMCs RA_Sample_PBMCs RA 3_43309788",0.211711079943899
"Group_PBMCs RA_Sample_PBMCs RA 3_43317610",0.0643525011687704
"Group_PBMCs RA_Sample_PBMCs RA 3_43399885",0.121809256661992
"Group_PBMCs RA_Sample_PBMCs RA 3_43438844",0.100210378681627
"Group_PBMCs RA_Sample_PBMCs RA 3_43496511",0.104347826086957
"Group_PBMCs RA_Sample_PBMCs RA 3_43510371",0.125502571294998
"Group_PBMCs RA_Sample_PBMCs RA 3_43513904",0.0874474053295933
"Group_PBMCs RA_Sample_PBMCs RA 3_43522550",0.071715755025713
"Group_PBMCs RA_Sample_PBMCs RA 3_43541113",0.0687237026647966
"Group_PBMCs RA_Sample_PBMCs RA 3_43621157",0.0143758765778401
"Group_PBMCs RA_Sample_PBMCs RA 3_43681885",0.101122019635344
"Group_PBMCs RA_Sample_PBMCs RA 3_43702686",0.0542543244506779
"Group_PBMCs RA_Sample_PBMCs RA 3_43765323",0.0514492753623188
"Group_PBMCs RA_Sample_PBMCs RA 3_43765641",0.0741701729780271
"Group_PBMCs RA_Sample_PBMCs RA 3_43793237",0.0550490883590463
"Group_PBMCs RA_Sample_PBMCs RA 3_43820116",0.131626928471248
"Group_PBMCs RA_Sample_PBMCs RA 3_43921018",0.0346423562412342
"Group_PBMCs RA_Sample_PBMCs RA 3_43977211",0.0449275362318841
"Group_PBMCs RA_Sample_PBMCs RA 3_43999197",0.032258064516129
"Group_PBMCs RA_Sample_PBMCs RA 3_44026476",0.141538101916784
"Group_PBMCs RA_Sample_PBMCs RA 3_44043054",0.075549322113137
"Group_PBMCs RA_Sample_PBMCs RA 3_44065010",0.116526414212249
"Group_PBMCs RA_Sample_PBMCs RA 3_44310156",0.137938288920056
"Group_PBMCs RA_Sample_PBMCs RA 3_44321670",0.161851332398317
"Group_PBMCs RA_Sample_PBMCs RA 3_44338177",0.0451612903225806
"Group_PBMCs RA_Sample_PBMCs RA 3_44350529",0.0857410004675082
"Group_PBMCs RA_Sample_PBMCs RA 3_44365631",0.0740766713417485
"Group_PBMCs RA_Sample_PBMCs RA 3_44369312",0.0214118747078074
"Group_PBMCs RA_Sample_PBMCs RA 3_44373716",0.0618279569892473
"Group_PBMCs RA_Sample_PBMCs RA 3_44400940",0.0588125292192613
"Group_PBMCs RA_Sample_PBMCs RA 3_44463489",0.196680691912108
"Group_PBMCs RA_Sample_PBMCs RA 3_44487072",0.038148667601683
"Group_PBMCs RA_Sample_PBMCs RA 3_44522455",0.305539971949509
"Group_PBMCs RA_Sample_PBMCs RA 3_44593248",0.131767180925666
"Group_PBMCs RA_Sample_PBMCs RA 3_44597313",0.120266479663394
"Group_PBMCs RA_Sample_PBMCs RA 3_44648033",0.0942028985507246
"Group_PBMCs RA_Sample_PBMCs RA 3_44651500",0.0542543244506779
"Group_PBMCs RA_Sample_PBMCs RA 3_44664121",0.0733286582515194
"Group_PBMCs RA_Sample_PBMCs RA 3_44729931",0.0406030855539972
"Group_PBMCs RA_Sample_PBMCs RA 3_44738191",0.0916082281439925
"Group_PBMCs RA_Sample_PBMCs RA 3_44746881",0.10273492286115
"Group_PBMCs RA_Sample_PBMCs RA 3_44757642",0.0719027582982702
"Group_PBMCs RA_Sample_PBMCs RA 3_44859381",0.171411874707807
"Group_PBMCs RA_Sample_PBMCs RA 3_44862263",0.194319775596073
"Group_PBMCs RA_Sample_PBMCs RA 3_44883432",0.0692379616643291
"Group_PBMCs RA_Sample_PBMCs RA 3_44893382",0.155820476858345
"Group_PBMCs RA_Sample_PBMCs RA 3_44978966",0.148223468910706
"Group_PBMCs RA_Sample_PBMCs RA 3_45021904",0.0150771388499299
"Group_PBMCs RA_Sample_PBMCs RA 3_45054854",0.0522206638616176
"Group_PBMCs RA_Sample_PBMCs RA 3_45139748",0.0384992987377279
"Group_PBMCs RA_Sample_PBMCs RA 3_45167620",0.159957924263675
"Group_PBMCs RA_Sample_PBMCs RA 3_45250634",0.0180691912108462
"Group_PBMCs RA_Sample_PBMCs RA 3_45334415",0.0566619915848527
"Group_PBMCs RA_Sample_PBMCs RA 3_45335984",0.122136512388967
"Group_PBMCs RA_Sample_PBMCs RA 3_45405808",0.052875175315568
"Group_PBMCs RA_Sample_PBMCs RA 3_45521066",0.041304347826087
"Group_PBMCs RA_Sample_PBMCs RA 3_45566496",0.110121552127162
"Group_PBMCs RA_Sample_PBMCs RA 3_45571701",0.101589527816737
"Group_PBMCs RA_Sample_PBMCs RA 3_45580846",0.090275829827022
"Group_PBMCs RA_Sample_PBMCs RA 3_45640921",0.0765310892940626
"Group_PBMCs RA_Sample_PBMCs RA 3_45742681",0.219004207573633
"Group_PBMCs RA_Sample_PBMCs RA 3_45773424",0.100818139317438
"Group_PBMCs RA_Sample_PBMCs RA 3_45789385",0.103366058906031
"Group_PBMCs RA_Sample_PBMCs RA 3_45793966",0.0624123422159888
"Group_PBMCs RA_Sample_PBMCs RA 3_45834224",0.124403927068724
"Group_PBMCs RA_Sample_PBMCs RA 3_45866841",0.0495324918186068
"Group_PBMCs RA_Sample_PBMCs RA 3_45899113",0.166806919121085
"Group_PBMCs RA_Sample_PBMCs RA 3_45914006",0.0931276297335203
"Group_PBMCs RA_Sample_PBMCs RA 3_45935479",0.257106124357176
"Group_PBMCs RA_Sample_PBMCs RA 3_45942324",0.105937353903693
"Group_PBMCs RA_Sample_PBMCs RA 3_45943346",0
"Group_PBMCs RA_Sample_PBMCs RA 3_45999553",0.108625525946704
"Group_PBMCs RA_Sample_PBMCs RA 3_46190358",0.0652875175315568
"Group_PBMCs RA_Sample_PBMCs RA 3_46209357",0.0986676016830294
"Group_PBMCs RA_Sample_PBMCs RA 3_46312607",0.176180458158018
"Group_PBMCs RA_Sample_PBMCs RA 3_46362061",0.230037400654511
"Group_PBMCs RA_Sample_PBMCs RA 3_46424562",0.237447405329593
"Group_PBMCs RA_Sample_PBMCs RA 3_46456522",0.18288920056101
"Group_PBMCs RA_Sample_PBMCs RA 3_46476153",0.0838943431510051
"Group_PBMCs RA_Sample_PBMCs RA 3_46514969",0.0466339410939691
"Group_PBMCs RA_Sample_PBMCs RA 3_46594695",0.112879850397382
"Group_PBMCs RA_Sample_PBMCs RA 3_46665407",0.092332865825152
"Group_PBMCs RA_Sample_PBMCs RA 3_46727907",0.0631369798971482
"Group_PBMCs RA_Sample_PBMCs RA 3_46783184",0.0751986909770921
"Group_PBMCs RA_Sample_PBMCs RA 3_46793882",0.0290556334735858
"Group_PBMCs RA_Sample_PBMCs RA 3_46981688",0.0826788218793829
"Group_PBMCs RA_Sample_PBMCs RA 3_47012240",0.0206404862085086
"Group_PBMCs RA_Sample_PBMCs RA 3_47041300",0.219214586255259
"Group_PBMCs RA_Sample_PBMCs RA 3_47133586",0.0818606825619448
