,0,1,2,3,4,5,6,7,8,9
Group_PBMCs_Sample_PBMCs.1_6619829,2,12,3,4,1,87,2,2060,3,3
Group_PBMCs_Sample_PBMCs.1_6627127,1,48,1,5,4,10,124,22,2,1562
Group_PBMCs_Sample_PBMCs.1_6628836,1,93,2,9,2,0,35,20,6,1084
Group_PBMCs_Sample_PBMCs.1_6637954,1,222,2,5,1,95,2,10,6,1174
Group_PBMCs_Sample_PBMCs.1_6659572,2,90,4,7,3,209,1,41,40,1405
Group_PBMCs_Sample_PBMCs.1_6685205,1,33,2,5,3,16,3,2420,0,4
Group_PBMCs_Sample_PBMCs.1_6692045,4,38,3,16,1,535,5,16,3,401
Group_PBMCs_Sample_PBMCs.1_6699615,1,26,1,396,6,131,4,15,171,6
Group_PBMCs_Sample_PBMCs.1_6709876,6,60,4,3,7,359,3,47,79,1146
Group_PBMCs_Sample_PBMCs.1_6737437,0,1,1,3,0,2,8,232,0,4
Group_PBMCs_Sample_PBMCs.1_6826088,0,2,2,1,0,39,3,517,0,2
Group_PBMCs_Sample_PBMCs.1_6851127,4,91,2,7,8,10,12,1819,3,5
Group_PBMCs_Sample_PBMCs.1_6886696,1,4,5,3,0,45,2,2084,1,2
Group_PBMCs_Sample_PBMCs.1_6899126,1,2,3,7,2,69,2,2658,0,4
Group_PBMCs_Sample_PBMCs.1_6903466,5,226,28,467,5,108,8,74,1,4
Group_PBMCs_Sample_PBMCs.1_6913446,2,95,4,7,24,11,94,3561,1,0
Group_PBMCs_Sample_PBMCs.1_6919309,6,4,2,12,2,6,18,1349,2,6
Group_PBMCs_Sample_PBMCs.1_6955902,0,74,1,4,4,472,4,10,3,449
Group_PBMCs_Sample_PBMCs.1_6976729,2,35,1,7,4,2,113,1374,1,6
Group_PBMCs_Sample_PBMCs.1_7006094,0,27,4,14,675,479,8,35,2,7
Group_PBMCs_Sample_PBMCs.1_7026713,1,33,7,4,3,4,43,2051,2,6
Group_PBMCs_Sample_PBMCs.1_7049124,3,6,3,9,6,91,5,1986,1,3
Group_PBMCs_Sample_PBMCs.1_7058553,2,255,82,6,2,55,9,59,1,14
Group_PBMCs_Sample_PBMCs.1_7086179,14,448,114,17,12,7,70,62,0,18
Group_PBMCs_Sample_PBMCs.1_7137701,1,27,0,179,4,75,3,12,46,252
Group_PBMCs_Sample_PBMCs.1_7152935,4,83,4,306,9,76,5,24,189,391
Group_PBMCs_Sample_PBMCs.1_7162468,4,57,2,5,1,4,48,38,1,510
Group_PBMCs_Sample_PBMCs.1_7187514,2,25,68,2,5,6,65,135,1,5
Group_PBMCs_Sample_PBMCs.1_7210530,1,5,1,7,565,352,5,22,0,5
Group_PBMCs_Sample_PBMCs.1_7222666,1,37,1,184,1,221,3,12,63,333
Group_PBMCs_Sample_PBMCs.1_7247251,2,4,0,4,4,5,11,713,3,6
Group_PBMCs_Sample_PBMCs.1_7251404,0,97,2,8,4,5,54,1900,4,12
Group_PBMCs_Sample_PBMCs.1_7267210,1,23,2,8,7,5,46,2739,1,38
Group_PBMCs_Sample_PBMCs.1_7303250,2,3,2,3,8,54,5,3460,1,7
Group_PBMCs_Sample_PBMCs.1_7346431,1,31,5,4,4,6,15,1304,3,3
Group_PBMCs_Sample_PBMCs.1_7361032,3,74,0,3,3,17,15,819,57,15
Group_PBMCs_Sample_PBMCs.1_7364364,2,91,0,659,4,144,3,13,117,3
Group_PBMCs_Sample_PBMCs.1_7379913,3,60,0,234,8,113,5,9,51,6
Group_PBMCs_Sample_PBMCs.1_7385725,0,16,1,4,0,17,6,2660,1,9
Group_PBMCs_Sample_PBMCs.1_7406214,4,134,1,6,4,3,74,21,0,291
Group_PBMCs_Sample_PBMCs.1_7415816,1,17,2,7,6,172,3,1392,2,6
Group_PBMCs_Sample_PBMCs.1_7421344,1,36,3,3,2,5,54,1114,1,11
Group_PBMCs_Sample_PBMCs.1_7422690,2,34,0,8,5,11,23,1957,3,5
Group_PBMCs_Sample_PBMCs.1_7441224,4,35,7,4,4,2,60,2885,2,7
Group_PBMCs_Sample_PBMCs.1_7456540,7,180,203,14,6,5,55,48,5,3
Group_PBMCs_Sample_PBMCs.1_7467393,2,70,2,4,4,3,58,2920,1,4
Group_PBMCs_Sample_PBMCs.1_7478508,1,173,3,3,8,6,8,3640,1,11
Group_PBMCs_Sample_PBMCs.1_7539189,0,288,3,5,535,370,3,23,2,4
Group_PBMCs_Sample_PBMCs.1_7551722,1,52,1,2,7,126,3,5,85,1245
Group_PBMCs_Sample_PBMCs.1_7553830,1,69,4,7,4,290,7,13,2,266
Group_PBMCs_Sample_PBMCs.1_7571302,11,267,383,6,6,8,75,155,3,10
Group_PBMCs_Sample_PBMCs.1_7572528,3,115,2,102,4,65,4,7,74,97
Group_PBMCs_Sample_PBMCs.1_7575356,6,55,5,250,0,216,5,30,2,36
Group_PBMCs_Sample_PBMCs.1_7642667,3,72,2,0,4,2,48,3112,1,13
Group_PBMCs_Sample_PBMCs.1_7645723,1,5,4,8,6,369,5,2041,2,10
Group_PBMCs_Sample_PBMCs.1_7661840,1,0,1,1,3,18,4,418,0,3
Group_PBMCs_Sample_PBMCs.1_7671488,1,72,1,3,4,3,33,20,2,1551
Group_PBMCs_Sample_PBMCs.1_7675240,11,446,108,13,36,15,77,86,2,15
Group_PBMCs_Sample_PBMCs.1_7684960,0,155,3,531,7,178,8,13,37,122
Group_PBMCs_Sample_PBMCs.1_7705250,1,47,4,2,7,24,9,15,0,1817
Group_PBMCs_Sample_PBMCs.1_7760569,6,10,9,18,12,9,27,1661,2,6
Group_PBMCs_Sample_PBMCs.1_7769473,3,77,7,16,11,138,9,16,67,1454
Group_PBMCs_Sample_PBMCs.1_7788473,3,54,3,218,11,234,8,23,24,28
Group_PBMCs_Sample_PBMCs.1_7822776,2,22,3,6,3,18,8,3398,0,4
Group_PBMCs_Sample_PBMCs.1_7835601,3,33,1,4,2,13,6,3,3,1088
Group_PBMCs_Sample_PBMCs.1_7873476,0,4,2,5,439,253,3,15,2,1
Group_PBMCs_Sample_PBMCs.1_7892202,2,165,5,486,4,87,6,18,66,4
Group_PBMCs_Sample_PBMCs.1_8000981,3,51,0,3,6,385,5,22,5,2045
Group_PBMCs_Sample_PBMCs.1_8020972,4,87,5,3,7,113,3,12,131,1745
Group_PBMCs_Sample_PBMCs.1_8033297,0,10,5,5,6,157,3,2819,2,3
Group_PBMCs_Sample_PBMCs.1_8037036,0,115,2,1,8,13,3,8,0,1303
Group_PBMCs_Sample_PBMCs.1_8060373,0,34,3,6,2,2,21,2172,1,2
Group_PBMCs_Sample_PBMCs.1_8093025,1,61,1,9,1,3,50,2749,5,11
Group_PBMCs_Sample_PBMCs.1_8154681,0,70,0,5,3,6,36,19,0,361
Group_PBMCs_Sample_PBMCs.1_8164381,0,75,4,444,2,205,10,14,106,7
Group_PBMCs_Sample_PBMCs.1_8180898,3,60,0,4,4,3,62,1279,1,4
Group_PBMCs_Sample_PBMCs.1_8183777,4,54,2,39,8,236,1,15,110,3
Group_PBMCs_Sample_PBMCs.1_8199148,2,8,0,282,6,190,4,7,39,3
Group_PBMCs_Sample_PBMCs.1_8230970,1,143,2,11,9,22,16,11,0,1062
Group_PBMCs_Sample_PBMCs.1_8239774,2,25,4,5,5,8,7,9,0,1417
Group_PBMCs_Sample_PBMCs.1_8254968,0,18,1,5,8,7,125,132,1,849
Group_PBMCs_Sample_PBMCs.1_8273116,8,438,283,17,9,73,16,124,78,19
Group_PBMCs_Sample_PBMCs.1_8280788,4,102,1,5,4,21,6,26,1,1090
Group_PBMCs_Sample_PBMCs.1_8290509,5,41,3,11,223,136,106,2976,3,7
Group_PBMCs_Sample_PBMCs.1_8293529,3,10,2,203,3,176,4,13,48,7
Group_PBMCs_Sample_PBMCs.1_8302968,1,10,5,5,7,377,5,3221,2,4
Group_PBMCs_Sample_PBMCs.1_8339284,5,159,3,760,7,184,4,31,27,22
Group_PBMCs_Sample_PBMCs.1_8361320,4,6,5,8,430,185,2,16,3,5
Group_PBMCs_Sample_PBMCs.1_8364783,2,14,2,6,3,7,45,10,2,1029
Group_PBMCs_Sample_PBMCs.1_8374977,30,102,239,84,58,15,143,116,15,14
Group_PBMCs_Sample_PBMCs.1_8398172,0,59,2,3,5,4,59,1991,0,3
Group_PBMCs_Sample_PBMCs.1_8445727,1,27,1,76,5,63,7,110,3,21
Group_PBMCs_Sample_PBMCs.1_8450506,4,59,2,30,1,56,3,10,13,43
Group_PBMCs_Sample_PBMCs.1_8520159,3,68,1,4,5,453,1,10,10,1325
Group_PBMCs_Sample_PBMCs.1_8557383,2,21,1,4,3,5,44,2569,0,5
Group_PBMCs_Sample_PBMCs.1_8611875,1,65,4,9,12,189,9,22,25,997
Group_PBMCs_Sample_PBMCs.1_8623262,2,61,2,653,5,118,3,7,121,0
Group_PBMCs_Sample_PBMCs.1_8640721,62,215,752,79,59,38,78,109,30,16
Group_PBMCs_Sample_PBMCs.1_8664256,1,5,0,1,4,8,0,558,0,1
Group_PBMCs_Sample_PBMCs.1_8678872,3,3,3,7,4,6,47,1488,1,7
Group_PBMCs_Sample_PBMCs.1_8708153,1,41,0,2,1,3,76,2246,0,13
Group_PBMCs_Sample_PBMCs.1_8719996,2,76,9,8,7,59,10,23,3,1043
Group_PBMCs_Sample_PBMCs.1_8727619,5,15,6,7,9,28,4,2591,1,8
Group_PBMCs_Sample_PBMCs.1_8731035,32,483,76,67,61,16,119,204,23,8
Group_PBMCs_Sample_PBMCs.1_8745867,0,91,1,8,6,210,3,22,1,705
Group_PBMCs_Sample_PBMCs.1_8753354,3,125,3,6,7,78,2,18,202,896
Group_PBMCs_Sample_PBMCs.1_8757965,3,15,2,5,2,232,4,2404,3,5
Group_PBMCs_Sample_PBMCs.1_8766607,65,240,177,907,295,370,339,89,156,56
Group_PBMCs_Sample_PBMCs.1_8768106,2,49,2,5,10,15,3,1623,1,3
Group_PBMCs_Sample_PBMCs.1_8780623,2,4,1,1,0,3,9,7,1,233
Group_PBMCs_Sample_PBMCs.1_8782254,1,4,1,5,223,93,3,12,6,3
Group_PBMCs_Sample_PBMCs.1_8833186,2,16,4,6,12,30,12,4246,1,11
Group_PBMCs_Sample_PBMCs.1_8837369,2,6,4,206,11,180,4,24,133,238
Group_PBMCs_Sample_PBMCs.1_8844844,4,34,2,509,7,172,3,9,129,5
Group_PBMCs_Sample_PBMCs.1_8867539,1,113,1,364,2,115,5,12,58,140
Group_PBMCs_Sample_PBMCs.1_8875572,5,14,4,17,731,225,12,15,2,13
Group_PBMCs_Sample_PBMCs.1_8888616,10,84,8,425,14,285,14,17,87,15
Group_PBMCs_Sample_PBMCs.1_8908357,1,20,3,7,4,290,13,2718,1,5
Group_PBMCs_Sample_PBMCs.1_8921182,27,493,8,5,13,16,14,139,78,9
Group_PBMCs_Sample_PBMCs.1_8946418,2,126,3,10,0,5,36,3505,2,9
Group_PBMCs_Sample_PBMCs.1_8961106,2,48,2,167,1,209,5,7,72,203
Group_PBMCs_Sample_PBMCs.1_8964457,1,141,5,8,47,305,5,23,2,11
Group_PBMCs_Sample_PBMCs.1_8983981,2,4,1,3,2,14,1,387,0,3
Group_PBMCs_Sample_PBMCs.1_9064598,0,113,1,5,2,68,6,47,1,1766
Group_PBMCs_Sample_PBMCs.1_9067278,1,26,1,9,1,3,18,1873,1,12
Group_PBMCs_Sample_PBMCs.1_9079409,2,4,2,7,1,171,1,850,0,4
Group_PBMCs_Sample_PBMCs.1_9124666,4,6,2,6,2,46,6,1551,1,10
Group_PBMCs_Sample_PBMCs.1_9140162,2,16,4,4,7,5,65,1894,0,2
Group_PBMCs_Sample_PBMCs.1_9157117,3,3,3,11,10,215,9,696,2,25
Group_PBMCs_Sample_PBMCs.1_9192931,1,4,5,4,227,13,8,10,0,1
Group_PBMCs_Sample_PBMCs.1_9219475,1,86,1,1,4,296,0,28,7,679
Group_PBMCs_Sample_PBMCs.1_9252364,0,9,2,5,3,4,18,1405,1,7
Group_PBMCs_Sample_PBMCs.1_9276399,0,0,0,6,427,136,3,5,3,4
Group_PBMCs_Sample_PBMCs.1_9288659,6,30,8,19,8,13,28,1948,4,7
Group_PBMCs_Sample_PBMCs.1_9307280,1,33,4,4,0,9,8,12,1,475
Group_PBMCs_Sample_PBMCs.1_9372466,1,137,1,2,4,5,33,17,0,2
Group_PBMCs_Sample_PBMCs.1_9401208,2,64,3,5,3,72,4,8,0,837
Group_PBMCs_Sample_PBMCs.1_9438813,1,25,2,3,3,154,3,9,1,533
Group_PBMCs_Sample_PBMCs.1_9469733,2,52,2,4,6,3,17,1842,3,4
Group_PBMCs_Sample_PBMCs.1_9554959,3,13,6,4,6,6,12,5,5,515
Group_PBMCs_Sample_PBMCs.1_9559167,1,180,1,2,5,2,70,1075,0,10
Group_PBMCs_Sample_PBMCs.1_9581012,3,68,3,4,1,3,37,1831,0,3
Group_PBMCs_Sample_PBMCs.1_9604409,4,4,2,2,1,1,24,1734,0,5
Group_PBMCs_Sample_PBMCs.1_9614306,1,87,2,3,7,69,9,7,8,1454
Group_PBMCs_Sample_PBMCs.1_9618617,0,24,0,4,1,4,35,2378,3,6
Group_PBMCs_Sample_PBMCs.1_9667536,0,212,2,8,310,507,7,34,87,1149
Group_PBMCs_Sample_PBMCs.1_9670847,29,1132,320,12,8,8,32,81,1,8
Group_PBMCs_Sample_PBMCs.1_9675008,10,219,211,3,9,5,34,192,1,18
Group_PBMCs_Sample_PBMCs.1_9700389,0,6,0,7,21,256,3,795,3,7
Group_PBMCs_Sample_PBMCs.1_9704801,0,5,0,1,4,52,2,2141,1,8
Group_PBMCs_Sample_PBMCs.1_9729555,26,353,349,12,6,17,75,155,3,14
Group_PBMCs_Sample_PBMCs.1_9744099,2,32,0,267,2,61,4,23,29,13
Group_PBMCs_Sample_PBMCs.1_9758783,3,26,7,8,7,5,46,2638,3,9
Group_PBMCs_Sample_PBMCs.1_9782362,3,63,4,6,446,591,6,26,3,9
Group_PBMCs_Sample_PBMCs.1_9850196,3,1,2,3,7,141,2,2137,0,5
Group_PBMCs_Sample_PBMCs.1_9851091,0,7,1,4,2,139,6,2450,1,6
Group_PBMCs_Sample_PBMCs.1_9854476,2,60,2,4,2,5,29,1211,1,5
Group_PBMCs_Sample_PBMCs.1_9866930,4,147,0,8,6,8,19,15,55,1358
Group_PBMCs_Sample_PBMCs.1_9890321,3,24,0,522,2,300,2,15,82,14
Group_PBMCs_Sample_PBMCs.1_9894621,3,86,0,332,3,145,3,20,141,4
Group_PBMCs_Sample_PBMCs.1_9897902,6,50,4,13,10,11,31,14,2,1224
Group_PBMCs_Sample_PBMCs.1_9912011,4,78,4,1,3,29,4,11,0,1680
Group_PBMCs_Sample_PBMCs.1_9932196,2,8,7,8,798,216,5,30,1,15
Group_PBMCs_Sample_PBMCs.1_9963978,2,120,0,6,5,5,98,28,1,2023
Group_PBMCs_Sample_PBMCs.1_9964899,0,33,6,5,3,3,34,1674,0,6
Group_PBMCs_Sample_PBMCs.1_9983178,7,27,366,6,2,3,14,52,1,10
Group_PBMCs_Sample_PBMCs.1_9990423,2,20,2,12,825,397,7,26,1,10
Group_PBMCs_Sample_PBMCs.1_10009210,3,141,3,247,4,132,5,18,32,245
Group_PBMCs_Sample_PBMCs.1_10015782,15,357,81,12,13,8,18,56,34,9
Group_PBMCs_Sample_PBMCs.1_10052219,6,39,1,4,4,2,24,1922,0,3
Group_PBMCs_Sample_PBMCs.1_10079532,4,25,5,10,5,67,8,12,3,1109
Group_PBMCs_Sample_PBMCs.1_10084115,1,25,4,7,3,4,2,24,2,1
Group_PBMCs_Sample_PBMCs.1_10084438,19,289,258,18,14,12,89,105,4,23
Group_PBMCs_Sample_PBMCs.1_10133035,1,39,0,3,6,1,116,1688,2,0
Group_PBMCs_Sample_PBMCs.1_10159248,1,7,5,7,4,267,4,2904,1,8
Group_PBMCs_Sample_PBMCs.1_10175094,0,31,4,4,4,315,5,20,2,902
Group_PBMCs_Sample_PBMCs.1_10189298,2,86,5,38,2,161,2,10,57,110
Group_PBMCs_Sample_PBMCs.1_10191605,2,115,6,8,1,120,5,11,1,1359
Group_PBMCs_Sample_PBMCs.1_10206820,3,24,2,8,6,8,92,3010,5,5
Group_PBMCs_Sample_PBMCs.1_10234511,10,223,93,3,8,5,15,54,1,9
Group_PBMCs_Sample_PBMCs.1_10262392,2,34,4,6,5,6,107,3153,4,5
Group_PBMCs_Sample_PBMCs.1_10272039,2,51,2,465,5,161,5,3,66,3
Group_PBMCs_Sample_PBMCs.1_10273061,2,20,3,6,2,13,17,2546,1,5
Group_PBMCs_Sample_PBMCs.1_10287354,1,4,2,3,3,60,3,10,0,944
Group_PBMCs_Sample_PBMCs.1_10311607,2,99,0,8,2,38,6,7,2,1423
Group_PBMCs_Sample_PBMCs.1_10314611,3,38,3,4,6,27,4,1951,2,25
Group_PBMCs_Sample_PBMCs.1_10318877,5,132,1,3,5,51,11,10,2,1709
Group_PBMCs_Sample_PBMCs.1_10327725,2,9,1,5,6,77,4,1538,0,3
Group_PBMCs_Sample_PBMCs.1_10341261,6,28,5,9,671,663,3,11,1,8
Group_PBMCs_Sample_PBMCs.1_10371380,0,54,6,5,4,377,5,15,4,612
Group_PBMCs_Sample_PBMCs.1_10391633,2,83,1,179,3,142,6,6,57,101
Group_PBMCs_Sample_PBMCs.1_10404419,0,40,1,3,3,1,31,2166,0,5
Group_PBMCs_Sample_PBMCs.1_10455216,3,18,3,3,4,5,52,8,0,1322
Group_PBMCs_Sample_PBMCs.1_10484942,1,39,4,9,6,2,55,1908,2,4
Group_PBMCs_Sample_PBMCs.1_10495435,1,50,4,8,7,6,51,10,0,1409
Group_PBMCs_Sample_PBMCs.1_10506856,0,17,1,4,2,82,0,2390,0,6
Group_PBMCs_Sample_PBMCs.1_10517596,0,141,1,3,5,4,52,1658,0,1
Group_PBMCs_Sample_PBMCs.1_10575981,1,43,3,10,8,3,89,1347,1,12
Group_PBMCs_Sample_PBMCs.1_10601564,2,44,6,465,6,315,4,19,59,3
Group_PBMCs_Sample_PBMCs.1_10615971,1,112,3,7,3,6,14,40,1,1282
Group_PBMCs_Sample_PBMCs.1_10621774,39,180,2,15,11,11,11,39,1,7
Group_PBMCs_Sample_PBMCs.1_10649689,47,194,77,302,143,53,293,51,44,1153
Group_PBMCs_Sample_PBMCs.1_10663957,1,8,0,0,4,155,3,1996,0,4
Group_PBMCs_Sample_PBMCs.1_10672642,4,77,0,373,3,132,1,6,40,59
Group_PBMCs_Sample_PBMCs.1_10691774,2,7,2,8,5,4,59,1116,0,3
Group_PBMCs_Sample_PBMCs.1_10764356,1,46,3,4,3,304,7,18,2,962
Group_PBMCs_Sample_PBMCs.1_10781977,1,11,4,4,3,2,74,2480,0,13
Group_PBMCs_Sample_PBMCs.1_10870174,2,51,3,8,2,5,58,12,0,1578
Group_PBMCs_Sample_PBMCs.1_10884906,1,39,1,9,5,7,52,632,0,1112
Group_PBMCs_Sample_PBMCs.1_10983717,2,5,4,3,8,161,1,1819,0,2
Group_PBMCs_Sample_PBMCs.1_11038287,3,126,1,15,8,345,8,24,87,484
Group_PBMCs_Sample_PBMCs.1_11057325,0,26,4,9,7,10,36,1153,2,13
Group_PBMCs_Sample_PBMCs.1_11066049,7,43,0,10,3,364,3,15,0,1213
Group_PBMCs_Sample_PBMCs.1_11099099,2,4,0,6,2,31,7,936,1,3
Group_PBMCs_Sample_PBMCs.1_11100320,4,56,1,13,3,2,67,2473,1,10
Group_PBMCs_Sample_PBMCs.1_11207273,0,140,1,444,1,171,2,27,49,68
Group_PBMCs_Sample_PBMCs.1_11271004,3,72,1,9,2,3,26,3230,0,10
Group_PBMCs_Sample_PBMCs.1_11271897,4,99,7,14,6,779,8,15,10,1380
Group_PBMCs_Sample_PBMCs.1_11274544,5,144,3,560,5,264,1,15,31,310
Group_PBMCs_Sample_PBMCs.1_11275174,4,39,2,2,4,3,43,2647,0,7
Group_PBMCs_Sample_PBMCs.1_11280438,1,16,1,4,8,2,48,1694,2,5
Group_PBMCs_Sample_PBMCs.1_11321327,1,111,5,9,2,47,3,1665,138,16
Group_PBMCs_Sample_PBMCs.1_11356094,2,68,5,10,3,225,5,895,23,1
Group_PBMCs_Sample_PBMCs.1_11378979,0,10,0,5,8,3,28,2163,1,0
Group_PBMCs_Sample_PBMCs.1_11395831,5,146,2,13,4,24,12,17,9,6
Group_PBMCs_Sample_PBMCs.1_11401518,12,127,275,11,4,1,75,43,2,10
Group_PBMCs_Sample_PBMCs.1_11405609,0,5,1,8,6,142,4,2320,1,6
Group_PBMCs_Sample_PBMCs.1_11417839,2,2,1,4,692,134,3,10,0,5
Group_PBMCs_Sample_PBMCs.1_11418020,0,7,4,5,4,85,6,2183,2,3
Group_PBMCs_Sample_PBMCs.1_11425288,7,84,69,12,6,5,30,17,3,0
Group_PBMCs_Sample_PBMCs.1_11442715,1,86,5,4,7,3,67,2499,2,8
Group_PBMCs_Sample_PBMCs.1_11454270,4,42,6,12,7,9,23,2090,2,4
Group_PBMCs_Sample_PBMCs.1_11465426,15,107,4,6,9,12,12,166,0,42
Group_PBMCs_Sample_PBMCs.1_11490285,0,33,2,2,3,37,4,46,123,524
Group_PBMCs_Sample_PBMCs.1_11499641,2,87,1,15,5,411,8,16,24,698
Group_PBMCs_Sample_PBMCs.1_11521880,14,5,2,9,6,11,8,37,2,12
Group_PBMCs_Sample_PBMCs.1_11537802,4,67,3,5,4,1,43,1846,3,5
Group_PBMCs_Sample_PBMCs.1_11540511,6,70,3,7,3,191,5,6,3,523
Group_PBMCs_Sample_PBMCs.1_11544918,1,102,11,328,4,266,5,8,43,65
Group_PBMCs_Sample_PBMCs.1_11558944,5,8,1,2,5,30,14,1179,1,2
Group_PBMCs_Sample_PBMCs.1_11568115,7,26,9,17,11,15,17,76,3,101
Group_PBMCs_Sample_PBMCs.1_11586612,0,14,10,7,8,83,8,1664,0,8
Group_PBMCs_Sample_PBMCs.1_11678899,3,70,3,3,3,0,70,18,1,1499
Group_PBMCs_Sample_PBMCs.1_11679892,1,7,5,14,6,297,5,2793,1,5
Group_PBMCs_Sample_PBMCs.1_11725990,0,10,0,257,1,177,3,11,58,3
Group_PBMCs_Sample_PBMCs.1_11728483,11,270,55,686,6,679,9,101,0,10
Group_PBMCs_Sample_PBMCs.1_11733061,14,201,250,10,5,3,82,67,2,14
Group_PBMCs_Sample_PBMCs.1_11757807,0,1,3,5,5,63,11,25,2,1656
Group_PBMCs_Sample_PBMCs.1_11759739,3,79,3,421,5,238,12,16,43,1
Group_PBMCs_Sample_PBMCs.1_11760734,1,22,1,5,4,13,12,2542,1,10
Group_PBMCs_Sample_PBMCs.1_11859951,2,6,1,3,694,260,3,19,1,4
Group_PBMCs_Sample_PBMCs.1_11923552,0,7,2,13,555,226,6,15,3,4
Group_PBMCs_Sample_PBMCs.1_11927693,1,11,2,10,7,3,71,1000,0,65
Group_PBMCs_Sample_PBMCs.1_11936203,7,25,3,17,12,319,5,1977,0,8
Group_PBMCs_Sample_PBMCs.1_11944411,1,83,2,6,6,12,23,15,1,2025
Group_PBMCs_Sample_PBMCs.1_11948546,22,430,688,14,5,8,79,58,1,10
Group_PBMCs_Sample_PBMCs.1_11952571,2,20,6,7,5,195,4,2843,1,9
Group_PBMCs_Sample_PBMCs.1_11970963,1,53,1,498,6,267,6,7,85,145
Group_PBMCs_Sample_PBMCs.1_11988043,4,37,1,4,35,10,75,2822,1,2
Group_PBMCs_Sample_PBMCs.1_12019637,1,11,1,9,4,32,8,3425,1,19
Group_PBMCs_Sample_PBMCs.1_12031673,1,28,7,3,4,5,76,1887,2,3
Group_PBMCs_Sample_PBMCs.1_12033448,0,16,1,8,4,5,36,2529,1,5
Group_PBMCs_Sample_PBMCs.1_12094050,1,34,3,4,5,414,0,19,57,498
Group_PBMCs_Sample_PBMCs.1_12227343,6,53,1,595,5,132,5,29,149,109
Group_PBMCs_Sample_PBMCs.1_12228066,1,83,2,10,4,178,3,16,1,1506
Group_PBMCs_Sample_PBMCs.1_12252946,1,48,0,3,4,2,101,2450,1,3
Group_PBMCs_Sample_PBMCs.1_12253447,2,53,3,15,3,6,66,3376,1,9
Group_PBMCs_Sample_PBMCs.1_12270025,1,2,4,9,1,137,5,2006,7,6
Group_PBMCs_Sample_PBMCs.1_12287180,2,5,4,5,3,336,2,1869,4,5
Group_PBMCs_Sample_PBMCs.1_12292423,3,14,3,5,7,8,9,2365,0,6
Group_PBMCs_Sample_PBMCs.1_12325917,4,15,2,233,5,127,3,11,12,4
Group_PBMCs_Sample_PBMCs.1_12326696,5,552,180,11,9,15,21,32,3,8
Group_PBMCs_Sample_PBMCs.1_12382405,1,5,2,4,0,303,2,23,3,1166
Group_PBMCs_Sample_PBMCs.1_12393303,4,59,4,2,4,7,29,2322,0,7
Group_PBMCs_Sample_PBMCs.1_12401407,3,10,4,5,525,466,7,13,1,3
Group_PBMCs_Sample_PBMCs.1_12405907,8,180,325,7,3,7,158,166,3,6
Group_PBMCs_Sample_PBMCs.1_12415508,4,149,4,394,6,208,4,12,28,18
Group_PBMCs_Sample_PBMCs.1_12488545,3,25,2,14,4,10,20,2203,3,3
Group_PBMCs_Sample_PBMCs.1_12498198,0,68,2,79,5,89,2,17,46,6
Group_PBMCs_Sample_PBMCs.1_12508474,4,56,2,330,11,184,4,18,52,60
Group_PBMCs_Sample_PBMCs.1_12592549,1,23,1,7,4,65,6,3648,0,8
Group_PBMCs_Sample_PBMCs.1_12595924,2,153,2,2,1,38,11,13,0,1837
Group_PBMCs_Sample_PBMCs.1_12604059,3,10,1,6,8,6,51,2108,2,3
Group_PBMCs_Sample_PBMCs.1_12606027,5,94,3,7,8,805,4,11,0,974
Group_PBMCs_Sample_PBMCs.1_12681620,2,32,7,10,9,122,12,19,1,1916
Group_PBMCs_Sample_PBMCs.1_12702392,2,86,1,6,5,47,6,16,0,2001
Group_PBMCs_Sample_PBMCs.1_12708281,5,21,2,26,9,76,11,3213,3,8
Group_PBMCs_Sample_PBMCs.1_12720519,7,168,5,527,5,188,6,24,95,61
Group_PBMCs_Sample_PBMCs.1_12760618,1,11,8,7,6,9,18,2457,1,6
Group_PBMCs_Sample_PBMCs.1_12766411,1,32,1,6,8,65,4,2037,0,2
Group_PBMCs_Sample_PBMCs.1_12800939,3,17,3,6,7,24,26,3758,1,9
Group_PBMCs_Sample_PBMCs.1_12806180,1,76,3,9,7,11,18,842,17,1
Group_PBMCs_Sample_PBMCs.1_12822124,1,49,1,4,4,40,2,28,1,534
Group_PBMCs_Sample_PBMCs.1_12855523,1,53,3,290,3,109,4,51,87,84
Group_PBMCs_Sample_PBMCs.1_12902630,27,157,352,17,12,21,29,193,3,7
Group_PBMCs_Sample_PBMCs.1_12927202,1,56,2,6,5,23,12,3076,0,6
Group_PBMCs_Sample_PBMCs.1_12951312,0,61,1,3,5,4,16,1289,1,3
Group_PBMCs_Sample_PBMCs.1_12954965,1,73,5,6,5,9,43,8,1,1166
Group_PBMCs_Sample_PBMCs.1_12958740,3,8,4,13,8,38,4,2768,3,5
Group_PBMCs_Sample_PBMCs.1_12983103,22,686,355,29,15,15,100,113,7,19
Group_PBMCs_Sample_PBMCs.1_12989769,4,12,2,7,7,10,31,2934,1,9
Group_PBMCs_Sample_PBMCs.1_13056285,4,87,10,17,8,133,6,10,1,1187
Group_PBMCs_Sample_PBMCs.1_13069004,1,104,3,288,7,225,5,29,143,266
Group_PBMCs_Sample_PBMCs.1_13069998,7,112,409,7,7,22,8,36,1,13
Group_PBMCs_Sample_PBMCs.1_13076742,2,42,3,2,6,346,2,10,4,1811
Group_PBMCs_Sample_PBMCs.1_13094902,1,39,1,4,3,2,78,848,0,4
Group_PBMCs_Sample_PBMCs.1_13103271,2,42,5,15,644,308,3,27,1,9
