Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NHSL2,103.17666035402681,0.22579968889559682,0.21282663288127435,1.0609559801735882,0.28870990675926156,0.7604527936917083
GLS,546.0739402005976,0.22621022606221616,0.18441693136530335,1.226623956854191,0.2199639606575784,0.7024187233938991
DCAF15,173.64709402831144,0.2263985791670005,0.18383892144365244,1.2315051534742214,0.21813399040243375,0.7010465816693601
USP15,540.0630977115787,0.2265526557893085,0.14847786015274697,1.5258345961899094,0.12705106236943667,0.5905316502077967
CYTOR,245.84412605944138,0.22679661632133252,0.25096922643835456,0.9036829715735705,0.3661635310335678,0.8216287653716221
HBS1L,93.83850455801701,0.22680955727063487,0.2291894928389741,0.9896158609242557,0.3223619144909079,0.7886140171629225
MYSM1,129.2567115731492,0.22682902178005873,0.21351419786395892,1.0623603678317606,0.28807211854550774,0.7594875232762067
ELF4,237.0372298973069,0.22703702420453836,0.19405456899982182,1.1699648473865454,0.2420151154967265,0.7210865482216197
OTULIN,94.65866995888551,0.22707244429276663,0.24735747547292417,0.9179930538126068,0.3586225024363028,0.8148328246305362
ZBTB11,114.33654245433603,0.22708894352251047,0.23155835199719,0.9806985650220306,0.3267414117345542,0.7917168550512449
SLC35B2,104.0349895742347,0.22710650324585735,0.24304603412183187,0.9344176467080944,0.35008849844433276,0.8091704589004146
F3,99.07147522732949,0.22727533525311033,0.3883977643879492,0.5851612859081687,0.5584392734500071,0.9062245153255903
ZNF787,93.54263842726289,0.22786591511091758,0.2351651776740047,0.968961124962108,0.33256458580765824,0.7955269888987528
VAV3,165.60002507489915,0.22812146347192996,0.20441617438110685,1.1159658190580737,0.2644367659777336,0.7387841312627975
AKT3,387.15688077787723,0.22870535495868127,0.28007759770542745,0.8165785369211246,0.41416932480907453,0.8449817475551732
CREM,496.41526845500294,0.22914108700013128,0.16424436419383745,1.3951229810826518,0.16297875722048427,0.6434609773939219
ELMO1,171.7261077488532,0.230608786505908,0.19374039036670884,1.1902979346197002,0.23392931228385072,0.7143510822134482
SMG1,387.2990324150058,0.23132094707412504,0.17277399694695852,1.3388643613143962,0.1806148335324408,0.6628227333824053
AKR1C1,177.61926391786412,0.2315699706867334,0.8947210245288997,0.2588180721568074,0.7957756133071647,0.9648879780451382
SLC22A4,131.09038362565954,0.23191866172306297,0.2856447519031409,0.8119129099270275,0.4168416060949175,0.8466126362134574
UBE2G2,110.07648579944446,0.2319606802118836,0.20268383406965793,1.1444458867507108,0.2524387674244998,0.7305058550798232
PANK2,148.417227434956,0.23303608993551103,0.19332750208337496,1.2053954425739761,0.22805068002163664,0.7099329643065814
KLF10,299.03301318891005,0.23393697498051894,0.2225294500143386,1.0512629899792827,0.2931378200854686,0.7652560133770533
LEF1,152.23418784264487,0.2340042436869432,0.18441139929140465,1.2689250479422507,0.2044677977410807,0.6871026204402403
PCGF3,195.51396147463674,0.23520415172173445,0.18164537442351864,1.2948535159135948,0.19537076658613906,0.6772261891096705
EVL,232.8549136238444,0.23541995062459053,0.19102382583415634,1.2324114523231158,0.21779542504882754,0.7005617277425228
DYNC1H1,349.47150272920095,0.2354267569513364,0.19402899375240404,1.2133586450062155,0.2249927302347079,0.7060778485616738
FLCN,258.03396484412764,0.23562481979601826,0.16675425497165677,1.4130063417936016,0.1576538594358874,0.6375931045470813
BSG,293.5879394486554,0.23634175710783412,0.15632846581158263,1.5118280338827657,0.13057761571300328,0.5958636615663581
UPP1,196.78484649998504,0.23638304586812445,0.20262268390569244,1.1666168925989808,0.24336511832511043,0.7222261409717099
KMT2B,156.64485402467727,0.23671343753620785,0.18916857695809783,1.2513359319113635,0.21081194123895663,0.6929903860551037
ST3GAL6,338.89466480595706,0.23684452978374312,0.2425855582479138,0.9763340055952401,0.3288989735702097,0.7922153127342568
CD8A,244.17078893998266,0.23720178083687937,0.16771793714453626,1.4142898778468949,0.15727680773471467,0.6368999696946113
RNPC3,97.87611563455754,0.23782286679721146,0.23835363105124285,0.997773206761355,0.31838934524654183,0.7857605699541744
RHEB,411.9265135038078,0.23788932366596596,0.16610318439793664,1.432177983391636,0.15209289094501185,0.6270506904150404
USP11,101.14428977245882,0.2379788886479795,0.21679222951806748,1.0977279452174569,0.2723233032961534,0.7453444211701368
CIB1,132.5212694317054,0.23849906858131575,0.20006111161925877,1.1921310776039735,0.23320985298459118,0.7143510822134482
ANKRD13C,93.71718467229711,0.2386524444486014,0.24806273419851424,0.9620648793527278,0.33601701460748323,0.7979530550701057
NOP58,131.1085956326033,0.2387571390883936,0.1985798899126239,1.202322849476087,0.22923846744067078,0.710823350853833
SMG6,123.5417846646592,0.23882777352676873,0.23364367949741113,1.022188034534078,0.30669191288423503,0.7755561507740248
LAMP1,401.3409131804081,0.23899631089569143,0.26860225963728335,0.8897777376051439,0.3735852427387313,0.8261488263647839
RPL36,1551.7088507967862,0.23916033631418013,0.12656611495482153,1.8896079444292788,0.058810413878025214,0.428153578798601
CRYBG1,172.5255535386182,0.241447137379079,0.21881724813695375,1.1034191291353852,0.26984519329449475,0.7434686587889906
MED25,102.63231215274435,0.2418838185528814,0.21558855944881913,1.121969640556482,0.26187534847135585,0.7379756314863397
SPIN1,119.62926990448892,0.24248643029273995,0.24323778427795223,0.9969110309590976,0.3188076968321861,0.785899598198252
TP53,98.47283131233719,0.2439361413261113,0.23625802146629388,1.032498874798682,0.30183847449185,0.7714415427722539
CHST15,345.1355208386624,0.24422619574391155,0.5936875189454716,0.4113716188235094,0.6808000614588862,0.945424218060069
PCNA,94.14899813694383,0.24452421037479408,0.2287267748315206,1.0690668399224788,0.2850395523119891,0.7568384793069342
NDUFS2,127.8612462104262,0.24481612149201934,0.21791530634013537,1.1234461938616442,0.261248040288084,0.7377539236079891
DNAJC13,152.80474279761427,0.24493568696711127,0.2405292345745124,1.018319820459221,0.3085259920815635,0.7779804452350142
HECTD3,115.44514914666162,0.24501830156476723,0.248188252986815,0.9872276331216363,0.3235310580179793,0.7896442871041373
TBCC,93.50649840867804,0.24543748023352777,0.23037753213012002,1.0653707328321484,0.28670819558599436,0.7586349411036044
IFI16,362.339639710648,0.24562079717689395,0.22379812016189476,1.0975105465551396,0.2724182729554594,0.7453552222594589
TRIB2,96.20692223697046,0.24585523064406645,0.24630445181002147,0.9981761549064427,0.3181939469939268,0.7857605699541744
ZNF767P,105.62691541728007,0.24628133132688712,0.2575225837192544,0.9563484793061013,0.3388962047568932,0.8002152688028117
NBPF14,280.3059659626737,0.24650473627028419,0.19482316778627407,1.2652742436705788,0.2057730361581559,0.6894197145011585
LGALS1,921.3323698479553,0.24675605858341912,0.19266451461160197,1.2807550943195838,0.20027970143727436,0.6816206130678301
BAG1,96.28726458417754,0.24781405132253417,0.2195611031141205,1.1286792050490324,0.2590331846717895,0.735624533884707
FNDC3B,1067.3314185350325,0.2478428083311961,0.15052943094313864,1.6464740933274162,0.09966618954324305,0.5398946900414574
PACSIN2,210.40947273669997,0.24790516896646808,0.17724131899881984,1.398687226922063,0.16190679619852721,0.6424062356608466
MCM7,100.18185253598227,0.24815966592993935,0.2515312777846272,0.9865956556799478,0.3238409008111278,0.7896442871041373
COG3,102.63623724518311,0.2486600697932089,0.21862323562318206,1.137390859139045,0.2553749268374481,0.7325156692150873
GNL3,104.4536090918976,0.24902461429520167,0.222893858905863,1.117234075077747,0.2638942546499652,0.7387841312627975
RALA,704.4315529580941,0.2502804021883423,0.15016173101353045,1.666738925417626,0.09556632922368197,0.5310452547481722
ASB3,96.24104721289517,0.25045361488477047,0.2259725755011494,1.1083363294387754,0.26771659130680514,0.7406362694569164
TASOR2,101.6539168853922,0.2504829901458272,0.2556467118308804,0.9798013373687778,0.32718419184694747,0.7917545006727964
PCIF1,144.83029503420525,0.2505340624544738,0.18907875957151776,1.3250248892166598,0.18516289635301053,0.6675310210046038
CASK,161.60710851106833,0.2514656667497765,0.18259002975065858,1.3772146655169133,0.1684458889704472,0.6498752409192681
PPM1G,343.0829075111604,0.2516628446830048,0.15328454473511513,1.641801821037426,0.10063108155434983,0.5430198651393036
TSC22D1,634.7069786383746,0.2521207430376226,0.20661306940295004,1.2202555422373627,0.22236801743033285,0.7045640115018394
ENSG00000259354,359.63703603942577,0.2522191922108729,0.18643349135059697,1.352864178982535,0.17609902493540164,0.6591249147272684
BEST1,321.3846153331013,0.253165925002508,0.1901648555772159,1.3312971223524037,0.1830912647220344,0.6647447766188779
CDK12,254.04117666051516,0.2535679910477806,0.22243332638243515,1.1399730210023244,0.2542975411692111,0.7324914871408976
TRIM33,488.58177675320434,0.25404086799904096,0.19346034617742688,1.3131418040886493,0.18913516958966048,0.6710104222411931
PIK3R1,372.2018510235558,0.254205826949437,0.1719556249925224,1.4783222529678302,0.1393215441725847,0.6087358048080256
RAB11B,595.2006212652342,0.2549961213842314,0.13538795961067226,1.8834475541068036,0.059639740968801556,0.42971821717238523
CRK,339.5872582606922,0.25537586068322143,0.18256154008918757,1.3988480846429185,0.16185854341943784,0.6424062356608466
KDM6A,275.14084952091656,0.25561504410551084,0.16035718775109892,1.594035463519527,0.11092809209692674,0.5620189353888184
RASGEF1B,394.3235433013296,0.25574312587496945,0.21710944911516875,1.1779456256614007,0.23881828407940164,0.7198135677383051
YWHAH,98.14488928180414,0.2568888293120647,0.23059690284833254,1.1140168238990826,0.26527196920235985,0.7387841312627975
DIP2B,240.260728859936,0.25758980627324773,0.20075491166475357,1.283105873411478,0.19945498633722625,0.6810910283677714
LUZP1,101.4488248527491,0.2582251928619426,0.22670553262696658,1.1390334848459132,0.25468918824972897,0.7324914871408976
GAS5,229.3543255114365,0.2582552249300465,0.17464056720185758,1.4787814141232334,0.13919874477069827,0.6087358048080256
TXNDC11,155.8925220625217,0.2586474925748254,0.2333529230903727,1.108396197268361,0.2676907464904581,0.7406362694569164
PRKCB,424.7936218406231,0.25914636742309477,0.23785638367614642,1.0895077248628136,0.2759300501966113,0.7493545408807802
ABHD18,109.23275333999841,0.2595493692158657,0.224861537055908,1.1542630750199538,0.24839233006572137,0.7267439037747275
TMEM41B,135.85618065538816,0.25973874453058765,0.2094478208498583,1.2401119451931666,0.21493399134364843,0.6993943333550804
TIMP1,2125.1837016289146,0.26097538658324126,0.20002071337366972,1.30474180489347,0.19198078122574302,0.6750769874761363
SPAG7,113.40111842173633,0.2614715334376819,0.20732787452619547,1.261149925137758,0.20725483604174866,0.6905073048016688
PRKCQ,102.06112171830978,0.2626060341552644,0.22622021593501285,1.1608424696699267,0.2457059682516225,0.7238015591984787
PRKX,189.2742947100824,0.26347996510369187,0.187070284583735,1.4084543982492044,0.15899656104179383,0.6390109454360968
IL2RB,104.23426330239664,0.26349084041690557,0.23985807321379143,1.0985281290992848,0.27197394165268507,0.7449908222552508
DOCK5,108.32248015968683,0.26361169174119603,0.21353594341597879,1.2345073504916555,0.2170139094139668,0.6998915771357593
TYK2,270.4499641976506,0.2638321479855317,0.1568853754027299,1.681687329416562,0.0926294862843903,0.5249772990185905
RAB2B,96.75470671322836,0.26405489343799504,0.21739494943315427,1.2146321436008707,0.22450642355087902,0.7053306466047117
NEAT1,2336.545019398562,0.26410236621491007,0.14248031244597462,1.8536060293596832,0.06379554437790134,0.4439519642009704
CLEC2B,139.72193128457357,0.26564011032028056,0.20070471519234634,1.3235369685545406,0.18565687071798698,0.6675310210046038
RPL35,747.3411547467718,0.26594672564379096,0.1375966944957977,1.9327987973716416,0.05326098856388606,0.4132046310003486
RIOK3,360.46041457641877,0.2659895973062958,0.20429692427657908,1.3019755351098512,0.19292474897527756,0.6756892130985871
ARID3B,110.82971653819565,0.26667522151232753,0.26800955956805594,0.9950213042479571,0.31972590290256875,0.7862883669668488
CRBN,103.27710893933177,0.2670323721575147,0.23806053661425142,1.121699446516029,0.26199025197137527,0.7379886418423871
ELOVL7,143.41097253212914,0.2671371536798223,0.25599506806649786,1.043524610444566,0.2967053887104615,0.768503657792449
ZFP36L2,309.7407712872731,0.26749409535803575,0.1734372825932749,1.5423102308707872,0.12299822397958991,0.5872464936404125
GGA2,182.44909161317813,0.2685646397099646,0.2262542183755353,1.1870039004718256,0.23522608198977402,0.7164925027310934
POR,316.22864332763544,0.2687114274930122,0.19157576084552233,1.402637924062264,0.1607248368784424,0.641985580289041
MIR142HG,147.71131691556246,0.2687198718482306,0.203642671175155,1.319565640626969,0.1869800809022104,0.6688868900517732
PSMA6,92.96770037354901,0.2690239375468815,0.28833884873807175,0.9330131500638126,0.35081317880189034,0.809211841040901
NR4A2,112.90550943097868,0.2693631705182761,0.30456006650320266,0.8844336475591213,0.37646216604004357,0.8285894751316205
KLHL24,339.4131916665481,0.26998402912920655,0.18126876636785236,1.4894128455716553,0.13637868801828412,0.6073063618351258
EMB,123.72786929687452,0.2701912119480409,0.2204098945354228,1.2258579067765834,0.22025215146637755,0.7024187233938991
SP100,910.517723154548,0.2702515464285724,0.1621129446253853,1.6670571684024154,0.09550303783376829,0.5309959349545452
KMO,774.6808751115727,0.27115655181011655,0.5157306369112216,0.5257716575344616,0.5990468691458676,0.9193549793430078
CD300E,1708.1396423515805,0.2718798205779984,0.2912706151949107,0.9334268765699676,0.3505996089419078,0.809211841040901
SNHG6,210.4942858736176,0.27222727133665,0.17877479905063826,1.5227385111451932,0.12782413896367215,0.5916688234709537
SCAMP3,103.40448509914278,0.2725501155584912,0.20800245473316145,1.3103216301371803,0.1900870531190958,0.672223417123606
PELI1,254.80284824520575,0.27274398807941547,0.2162917544358658,1.2610003963895384,0.20730870433413928,0.6905073048016688
ZNF654,182.35169747342857,0.27275953255362956,0.24174957293317687,1.1282730688795228,0.2592046134597181,0.735624533884707
SLC30A1,317.8401504762658,0.2729897675892865,0.16335473158583805,1.6711469875351512,0.09469264829435672,0.529053245605045
AP1M1,98.94538176721902,0.27378784733429873,0.22590518539811882,1.2119591095343605,0.2255280335679095,0.7071354344740819
EMP3,1718.3297284602083,0.27379703060519683,0.13894786796370887,1.9705018480507277,0.0487808833950789,0.39579677635847715
HCP5,162.23591773910258,0.2738249897474988,0.18806858862809384,1.455984711455396,0.14539684603131972,0.6152715362859739
CUL1,211.51693408223719,0.2739640744745215,0.20298148738375552,1.3496998076310611,0.17711229408951268,0.6591249147272684
KCTD13,112.24131072782144,0.274178246442783,0.203489309826038,1.3473840305280738,0.1778565811305951,0.6602178765905251
NOTCH2NLC,129.3222259178057,0.2743532747483784,0.22621533476321695,1.2127969796368938,0.2252074504826449,0.7063439280263796
ERO1B,107.79867986692794,0.27475172098834433,0.24175393393935898,1.136493278563411,0.25575017700514757,0.7326470092147375
ADNP2,114.08426259301272,0.27493378905731425,0.21785438577951902,1.2620071341394192,0.20694621928520918,0.6905073048016688
CBFB,254.94065386120778,0.27501938099911094,0.1717108554421601,1.6016423672861484,0.10923471635439234,0.5587487980905121
MICU2,187.5927389065414,0.275319915146724,0.1975607926341091,1.393595922935114,0.1634396603927577,0.644151312009049
CORO1A,208.3716415068559,0.2753804705274525,0.1776870439001395,1.5498061337675073,0.1211880543813574,0.5841337257460434
ERAP1,119.91446311585158,0.2766135940048202,0.2270772578227903,1.2181475003572915,0.22316792592489632,0.7048811296084467
MAGED2,103.96588090126066,0.277009791777664,0.21552454296270032,1.28528188933733,0.1986937965339326,0.6802264806254696
PSD4,93.80958620239886,0.27703661663348134,0.22147687010904557,1.2508602658917862,0.2109854627187504,0.6929903860551037
MED15,295.168801616572,0.2771987532329518,0.16098516247073308,1.72189007346156,0.08508943350206448,0.5065105725266433
YAF2,98.95357949380637,0.2778911057068768,0.2121389382364337,1.3099486026330576,0.19021322357210935,0.672223417123606
SHISA5,281.0342555023516,0.27801731220932546,0.1707540657700573,1.6281738941649107,0.10348801858153295,0.5491731488423812
RREB1,202.16898723290373,0.2789713388832785,0.18101074862097685,1.5411865925565775,0.12327137964385097,0.5872464936404125
METTL26,91.1135142787467,0.27927467283329743,0.22977638713053408,1.215419374988448,0.2242061820723955,0.7051788260293855
MIAT,169.60319320945925,0.2798907726831352,0.18464489221784938,1.5158327388385702,0.129561651423906,0.5952818264232562
MMP19,1353.4092184691885,0.2813666187120552,0.2195149361089439,1.2817652579795968,0.19992500493825682,0.6816206130678301
FOXO1,108.92989938169131,0.28156147728802805,0.21602636851122045,1.3033662475023446,0.19244975392409724,0.6750769874761363
DRAP1,207.26500720066187,0.2832308939705618,0.17534682581868258,1.615261027099725,0.1062541796736654,0.5543996161822711
KDM3A,94.36506538011798,0.2838678218376367,0.2158236664247553,1.3152766169719587,0.188416953747096,0.6707446757843459
SQOR,391.7366203619926,0.2840356253968769,0.20187242605970573,1.4070055576231624,0.15942574079451033,0.639774838141207
SNHG16,166.4595042954671,0.28434513346958534,0.1892973991957694,1.5021079775930706,0.13306922493350243,0.6003126960436852
USP37,157.216195509048,0.2846839075212189,0.2407906793018518,1.1822879039447503,0.23709148348827025,0.7184609852823172
TMSB10,974.311707654848,0.28471808047399183,0.15305745065090975,1.8602039904830958,0.06285667070214479,0.4401539348667387
SLC11A1,424.5457213106656,0.2849106717080451,0.23252218152877122,1.2253053443539605,0.22046019553016827,0.7024347233473048
GIGYF1,547.6419526313275,0.2858268507396023,0.1396756047036768,2.0463620067798303,0.04072076719891246,0.35628246829727755
NSMAF,731.9869730115735,0.2858323938457185,0.22850091226934013,1.2509026375737191,0.21097000147167688,0.6929903860551037
MFSD11,120.49518964882516,0.28594004135929135,0.24423085272122916,1.1707777218698492,0.24168813487899654,0.7207340886490999
USP3,393.082816395777,0.2875438208530582,0.17276257611915632,1.6643872030174864,0.09603507575183008,0.5328566616418441
FAM50A,143.0005497311109,0.28770224075858686,0.19341243336159947,1.4875064428805636,0.13688110283800486,0.6077151897213087
MRTFA,159.96923321623336,0.28836561727498633,0.1996281650380137,1.4445136898396826,0.1485945316999455,0.6215214686007805
ATR,92.43453657973062,0.28869520446195157,0.2864253752806725,1.0079246790863232,0.31349062291574714,0.782727766875931
DIAPH2,272.11839579140815,0.289256519400113,0.20149485607802892,1.4355528723179831,0.1511296131794667,0.6243928165825938
PLCL1,133.3515113984851,0.28939207098153147,0.24604024857548024,1.1761980922107211,0.23951572669014243,0.7198135677383051
COPE,372.27368229866516,0.2900509117138157,0.16038140394791428,1.8085071247288314,0.07052760894734283,0.4623522467115912
RPS6KC1,204.30062830443134,0.2901887723207949,0.23959917186836513,1.211142634834412,0.22584074375080454,0.7076033465263649
TM2D2,117.87005674746513,0.2906550455107824,0.23257848622147623,1.2497073578594107,0.21140646852567113,0.6935593987934192
ADAR,441.2750142327971,0.29071834071417224,0.17953742692927635,1.6192631569165379,0.10539065424890019,0.5534986658653543
AFF4,495.2476506565308,0.2909034265637711,0.17917244635411655,1.6235946568973518,0.10446234655209186,0.5509660280873265
GPAT3,551.7431776614717,0.29110595315157484,0.21240697089842914,1.3705103552876272,0.17052764513651486,0.6523777873414819
RPS19,1669.126118866874,0.29177943740768225,0.1208695367906693,2.414003107441433,0.015778327793983873,0.2141453773445302
MIR4435-2HG,364.37270798394076,0.29246911513032825,0.2368063982483257,1.235055797874313,0.21680973854595553,0.6998915771357593
GPR137,101.28771845337964,0.2927382320724938,0.21208778801676556,1.380269155569451,0.16750378814232636,0.6497140080792316
RGS10,225.8714370714886,0.2929906125501997,0.17852294698820914,1.6411930090396212,0.1007573564580066,0.543439364287235
FUCA1,1378.039697076849,0.2930233835943084,0.729900156064848,0.4014568035909212,0.6880838352008111,0.946908557801775
CDC16,107.93420153113931,0.29331501977648555,0.21278831307609986,1.3784357586950127,0.1680687893756454,0.6498752409192681
HLA-A,8844.089696975192,0.29351773262922126,0.12066144415116303,2.432572680478664,0.014991982340987827,0.20983153284005088
OAS2,129.3675905004924,0.2941312952988199,0.23220554078475744,1.2666850855702207,0.20526791498928476,0.6887578196389037
SCAF1,203.44902480945711,0.29439357233424823,0.17652637207534322,1.667703068233896,0.09537468604023996,0.5309959349545452
ELOF1,124.09033727462611,0.2946036319354183,0.22892485066574925,1.2869010554278615,0.19812877738759604,0.6802264806254696
OTUD4,173.7906078763847,0.2949883771564916,0.19016110248811532,1.5512550847507198,0.12084056597592034,0.583463483067003
ANXA6,110.602066329609,0.29525639703600565,0.23346767898334447,1.2646564112074339,0.20599452170643318,0.6897271755687736
UBALD1,120.9500352994284,0.2954221394777808,0.20270870115098,1.4573727610130887,0.14501351186260564,0.614578460380619
ANKFY1,118.46144868801069,0.29746637204288146,0.2322509474321559,1.2807972382105177,0.20026489436991635,0.6816206130678301
PELATON,191.506454752476,0.2976363303534445,0.2152072367764589,1.3830219411376334,0.16665813833415455,0.6484589770625646
PPP6R2,220.7673431978515,0.2978230754482675,0.18683335206832366,1.5940573358623664,0.1109231935449825,0.5620189353888184
ZBTB21,132.1869854148732,0.29947960284052283,0.20660995171186033,1.449492632659724,0.14720005630133015,0.619464709547078
FRG1,157.7676455745645,0.2995004680027759,0.20485389726467612,1.4620198688034436,0.14373576527960574,0.6145298427665011
RRAGC,276.9620244839157,0.29957876049299037,0.2218059341141345,1.350634561196349,0.1768125239760665,0.6591249147272684
GAPDH,3558.571287933864,0.301975980484209,0.17929637692252612,1.6842280121181292,0.09213761159709562,0.5234220380784778
FAM126B,91.56471445777731,0.3021133098803971,0.24088427764307468,1.254184427628138,0.20977497866064077,0.6925077259170558
BCL9L,155.55253850244063,0.3032377789844942,0.20253131991358225,1.4972389411863913,0.13433109612653213,0.6020483642747981
ARAP2,171.97999472706593,0.3034071867674051,0.23100239891140084,1.3134373850540597,0.18903560698246602,0.6710104222411931
SLC26A2,115.46913494572597,0.30356871994132195,0.2711961525746323,1.1193695672278419,0.2629825084810833,0.7385759970922495
CSNK1G2,101.54662192038991,0.30457745924788754,0.21848815864029522,1.3940227293934229,0.16331074103349386,0.6438698476591658
SIRT7,92.30248092513777,0.3052518558344628,0.22783404329038065,1.3397991425074744,0.18031065451865813,0.6621641189391325
GIMAP7,182.37669462565748,0.30536925625494926,0.18413934946520538,1.6583595909393134,0.09724490768919745,0.5356963018858669
CHD3,201.53451141089843,0.30548617838042225,0.19384707807631882,1.5759132477619828,0.11504579747218299,0.5707542373766284
SERTAD1,100.05888177936372,0.3060013739427522,0.2569128022338226,1.1910709442352072,0.23362573524036345,0.7143510822134482
ATL2,96.67225795135023,0.30653814852499184,0.21938244482827607,1.3972774747994892,0.16233014675225277,0.6431743287986462
IER3,2434.904199333853,0.3068719121804885,0.2364080386027611,1.2980603958908883,0.19426658201861613,0.676789956086635
R3HDM1,91.54779167144919,0.30698924538464956,0.2541760121449199,1.2077821301626914,0.2271310768486099,0.7090010224348718
FCN1,339.91153225842635,0.3072914614161703,0.3007578375187116,1.0217238691146402,0.30691161061710315,0.7755561507740248
P2RX7,117.11807212801499,0.3078245346152634,0.7300516435209945,0.42164761540792434,0.6732822457833005,0.9436754323240579
KLHL21,117.0951972551655,0.3086232397405752,0.25379980328621227,1.2160105553452225,0.22398090110681224,0.7048811296084467
PHACTR2,231.49795450823964,0.30928329296725027,0.21366132799994142,1.4475398794082897,0.14774577559500188,0.6198236977659183
MAPK8,261.8838284215312,0.30962567266248636,0.16965646484747404,1.8250154684105235,0.06799869510993961,0.45347313230851327
PLAA,128.45984483828445,0.310027320907127,0.19663862042354274,1.5766349470890038,0.11487954670867506,0.5707542373766284
TRIM25,612.4625994404387,0.31025889484576413,0.20945379628601984,1.4812760634908226,0.1385330242882087,0.6087358048080256
SLC23A2,386.47733709379014,0.31066185129312157,0.20173661982841437,1.5399378236700545,0.12357550994514353,0.5873488450307659
GUK1,124.33375609909666,0.3108516613883734,0.20150239646216345,1.5426697987025813,0.122910913213775,0.5872464936404125
EXT1,122.49538201608652,0.31124634975281107,0.26292697591651065,1.1837748814775237,0.23650218791301147,0.7184251215577834
PCNX4,176.90393528176028,0.31461042258261585,0.2153363541979423,1.461018617847586,0.14401033216627473,0.6145298427665011
DENND5A,736.4359399849286,0.3154707394804124,0.2351780920376074,1.341412104959017,0.17978668955764454,0.6616462843486458
RPL14,1290.3476926640988,0.3161702865601721,0.13474775170167574,2.346386359455971,0.018956445907050944,0.23905404855140996
GARS1-DT,97.0884832388145,0.31760448465708707,0.22060622961718315,1.4396895554954385,0.14995524963978255,0.6226034340641684
CCL3,1445.0496840194849,0.3176889661780929,0.2224393770622749,1.4282047107565474,0.1532329451241787,0.6294017925735249
EIF5,1214.7736111932456,0.31820915011310924,0.17416077823521622,1.8270999552111882,0.0676847419973685,0.45164842440079567
TRIM26,100.2726772590662,0.3182838472671205,0.2465404469370554,1.2910005283976063,0.1967034942885536,0.6787331357623836
PML,110.07505147226466,0.31913525062356635,0.25975382255379625,1.2286065609582009,0.21921935438755802,0.7021716535277216
TSC22D2,227.95083653627412,0.3195173164390181,0.1764887043868518,1.8104122728367753,0.07023187748462224,0.4617653154405844
SLC44A2,138.4982574424192,0.32007721135637807,0.19138653822854204,1.6724123562659434,0.09444303722674927,0.5287393439139557
TGIF1,516.5776969271442,0.32115618521111017,0.1860126020722834,1.7265291793849042,0.08425225447725007,0.5050541463182155
MACO1,137.32615796352457,0.3220366108314785,0.1949641933168238,1.6517731043472044,0.09858081346780434,0.5379187955160843
PRR12,104.30909915264654,0.3226364389921707,0.21992394616488498,1.4670364215376457,0.14236614779123433,0.6141090070369941
CCDC18,98.12849247225205,0.32340751480920316,0.2543259175258885,1.2716262579738167,0.20350594262908428,0.6850233208531391
IL15,98.7768279048305,0.3239476075430676,0.25369723002081296,1.2769063640012603,0.20163530708785082,0.6836691311360005
SLFN5,255.18125601916338,0.32488518374557096,0.18760245985520832,1.7317746472851023,0.08331369382125858,0.5031625834501793
FAM20C,104.95312516922972,0.3258360685703436,0.3993338741606966,0.8159489831789811,0.41452931493440803,0.8449817475551732
CPEB2,93.16129180378398,0.32595466610940205,0.254259649439266,1.2819755978907759,0.19985120649787436,0.6816206130678301
DDHD1,130.04578253085046,0.32699062535276197,0.23550361169794076,1.3884739303793072,0.16499277776677812,0.64595249393518
SBNO2,227.496049739198,0.3278023933985587,0.16807250343314442,1.9503630082415675,0.051132867615229005,0.40548386644336687
GRK2,380.15036219398957,0.32892291885058933,0.1662127660226268,1.9789269303527053,0.04782423369262332,0.39172609763580546
ATG4B,117.46743592716784,0.3311248012479665,0.2142187961854924,1.5457317805167994,0.12216935861930114,0.5860385182270867
EEPD1,238.7489029358256,0.33165864563158476,0.21355251185968988,1.5530542944373982,0.12041016402926939,0.5828934745506827
TRAPPC1,261.1865682915588,0.3319366245828721,0.1773099375318173,1.8720700554265766,0.06119691212218479,0.43450971783900005
PCED1B,155.38112722092663,0.3320696266076461,0.1937590677133353,1.7138275412170128,0.08656040368606938,0.5098457864665538
GTF3A,117.94342221257536,0.3328717849792062,0.2026712597630882,1.6424222426421753,0.10050252846488399,0.5425876621124909
BIN2,131.35860680338217,0.3330965849340061,0.22840794491484137,1.4583406240890455,0.14474667799391977,0.6145298427665011
ITGAL,332.8551845009293,0.3332939329731039,0.17434487460108206,1.9116933247146648,0.05591554103654551,0.4190895036860815
WDFY1,263.69497236412315,0.3336268227708978,0.26902912582636457,1.240114139114534,0.21493317998168737,0.6993943333550804
CDKN1A,2001.5918451301104,0.33424114374167185,0.2078091312240467,1.608404509334646,0.107746614711572,0.5565166390455246
TSC1,107.60567465211413,0.3344083021394032,0.23975154260448095,1.3948118894528987,0.16307257262564567,0.6434609773939219
ATF3,507.0819884983254,0.33447981353040446,0.34034798266035,0.9827583255112118,0.32572639715195273,0.7904548047053348
ADGRE5,147.47841968902875,0.33508264139221294,0.19977349894964652,1.67731277248476,0.09348133624563115,0.5265143470534869
CAPN15,155.40326566122965,0.33576877045319264,0.1836826497784088,1.8279830504310428,0.06755209548574131,0.4515706347187137
ZC3H12A,300.4699268422052,0.33630951464023334,0.17252196064768865,1.9493722038495684,0.05125099151265382,0.40555289891673835
